id_cliente,probabilidade_inadimplencia
102128,0.014024822223242675
102141,0.0016069704267651598
102144,0.002544031997868112
102180,0.005208867556469489
102184,0.0022811670277219248
102185,0.0033517124269285417
102187,0.003109595621894962
102201,0.007939836674527608
102233,0.0013086625991718867
102264,0.003237013009776642
102267,0.0010145212833410256
102304,0.0019522571335423955
102314,0.0029220106580694467
102330,0.005936419811918836
102337,0.0029733633938631874
102338,0.004799220129344567
102348,0.002596095050977091
102353,0.0015712686092511636
102358,0.013773525855195874
102367,0.004753059867866223
102369,0.012831841557084538
102472,0.002956863194640208
102481,0.001243619131752218
102496,0.0019436952605561004
102505,0.003054464418607437
102507,0.0032593660772297535
102512,0.01793711638750378
102551,0.011631793731013406
102602,0.010591183376530412
102603,0.0039424676974733975
102610,0.005275727712441534
102623,0.0038108620910627844
102627,0.0035429470491511656
102635,0.002142876416059312
102643,0.0011649953318226853
102645,0.0022378837823982776
102679,0.0023585355545772996
102685,0.008681961127304422
102686,0.0022241134582379847
102689,0.0057326689377724055
102711,0.003533035099576398
102715,0.0028762000062010685
102718,0.004734055131464925
102721,0.004567486813909243
102722,0.0016669260397032199
102726,0.00508363937144692
102750,0.0015066167048605722
102758,0.0013403743600199321
102791,0.002555352769668816
102811,0.0041882927407213095
102822,0.0018484988817083152
102841,0.002578245678296162
102846,0.004080396112453473
102901,0.002101610391369159
102913,0.002189406029647836
102917,0.013321081546688268
102929,0.0020484643349491702
102939,0.0022009391807744734
102940,0.00550297715710272
102943,0.0024030855054198003
102945,0.004627163379713813
102946,0.0020252662173430042
102949,0.0017527393223758898
102950,0.0016217956419017478
102953,0.006772662570778138
102961,0.0024007154757180525
102963,0.00460963213311018
102965,0.002186219724764655
102983,0.0030265661356988025
102986,0.002770214187118732
102991,0.009968144877326428
103003,0.0040269454154583445
103012,0.002495219911838554
103030,0.002864791603373346
103034,0.003758239739886766
103045,0.002828688594871515
103051,0.0023787402264929497
103055,0.002130346976050692
103061,0.0020342654523202775
103082,0.001755974367712789
103110,0.002048872126006728
103128,0.00172281036000682
103149,0.0059341268511874795
103160,0.002575670247942055
103163,0.005538153538357182
103164,0.002032196267863688
103175,0.007892156585166635
103177,0.00431476331198827
103190,0.0049681756976150135
103197,0.0023062434635190664
103204,0.003479526919443174
103234,0.011117516762269021
103262,0.003196681118650072
103297,0.002816173328916431
103310,0.0039961335509527745
103357,0.0020402308516088087
103363,0.0022503711892610965
103376,0.0028933707781321743
103382,0.002582607245542712
103387,0.00538130491861297
103395,0.00418227663107295
103400,0.0023856178287284067
103413,0.0026529603623308483
103417,0.0019705953751257372
103445,0.0015376998261211357
103500,0.001180412728877409
103520,0.0019290388661768578
103521,0.0026392283803836924
103540,0.0046112137736328595
103550,0.0031663375469805403
103555,0.0021202458038976205
103561,0.016470265336939634
103569,0.0020239284264824144
103571,0.011160317258743875
103590,0.002336637707221485
103595,0.0019816002972625722
103597,0.0023405482520422035
103598,0.0024910012974522773
103599,0.0031794748538459265
103607,0.002648079172155364
103608,0.02945589082957068
103632,0.003963069019927575
103638,0.0026684896987790425
103657,0.005837830689350809
103675,0.007706434841508154
103677,0.002169567193110066
103690,0.002219851291105389
103693,0.0017917702913452375
103698,0.0033101714358678776
103703,0.01020267735484732
103710,0.0022876663696202
103736,0.012793955414897034
103761,0.0034472252785214272
103764,0.0019749382347180764
103769,0.0023778413823124854
103772,0.0026434350434495443
103791,0.002128778029285154
103793,0.003959829448681378
103796,0.0019695088935988165
103799,0.0015700691589974015
103844,0.00423674304173359
103849,0.0014071765399504155
103864,0.0018665326424084216
103869,0.001352461866895992
103881,0.002111004168679363
103900,0.0034128389099275193
103907,0.0028732516616794095
103915,0.0031398298796008355
103923,0.005061403241215872
103927,0.005024219522415993
103934,0.006403249780910803
103944,0.0022390346948093897
103961,0.002053235988592622
103974,0.0018335116132232171
103994,0.008134114018405008
104017,0.0031536921588628994
104018,0.0030777948495054716
104023,0.0061689285815299194
104032,0.002879144799001516
104049,0.002286615313309145
104071,0.002194511542667746
104083,0.011473050563657624
104088,0.0035805830167612773
104144,0.0018265801903164483
104145,0.008188007104528982
104173,0.010483037980604728
104182,0.005489791214205659
104198,0.010232389408785658
104208,0.002111080414352268
104209,0.002800663954504018
104211,0.0027001594945674163
104215,0.0016643182111645758
104228,0.009542045494607626
104234,0.004023170011032847
104237,0.004516917607157651
104238,0.002888160592158978
104249,0.003472037416423249
104266,0.001880111642541066
104267,0.003801698548539626
104300,0.0028988894033278897
104302,0.004423501744675317
104304,0.0018757064940938437
104323,0.0029105957733473737
104335,0.0033705347174344375
104337,0.0025895434507416004
104340,0.00669454751818343
104357,0.00484078086030754
104380,0.0027780198978158512
104382,0.009437124266636667
104387,0.003830913743608797
104395,0.0013667324195671651
104396,0.007089801161052994
104397,0.003094513027294549
104401,0.010941054657856799
104407,0.002442169965852522
104411,0.0034074539140276218
104415,0.002239747519240959
104418,0.003514398319072905
104433,0.0034985342694695753
104449,0.0017381745469902282
104453,0.008388280970273672
104462,0.001898213097729699
104474,0.006868602102526323
104475,0.0036355696995808246
104483,0.0017967813726866458
104484,0.002354405996691423
104500,0.0016771409075899775
104508,0.0014537662548248303
104515,0.004141996705679201
104552,0.001970441554178545
104564,0.01612319756196492
104575,0.0062076594557330935
104586,0.00392155331076448
104589,0.0024048202075259094
104600,0.01108738204137965
104606,0.002038205706677812
104607,0.002521993839775705
104637,0.003320225228242006
104665,0.001688739674892356
104682,0.0029547275070362683
104707,0.006066285150740881
104708,0.0017965652191219818
104711,0.002053707271444806
104724,0.001956525101274821
104725,0.01257995451276067
104734,0.001952095821606233
104754,0.005797026504879444
104764,0.001708031536273605
104769,0.0017999702913250263
104774,0.0013326421916988896
104778,0.003724821069930894
104838,0.014660375263015533
104851,0.0028466225373572586
104862,0.005459091125449781
104863,0.0011938116551238598
104867,0.005647773200379201
104869,0.02947346288232855
104898,0.004497161800665469
104912,0.001725485396028182
104914,0.0021313314155091464
104919,0.002762490622281129
104920,0.012235103745648516
104923,0.0033638841619907382
104934,0.0025885227900215514
104949,0.004927788889139677
104958,0.003193878447574344
104960,0.0019286822295675262
104966,0.005386308080440048
104968,0.004265986199801553
104987,0.001401420964290922
105008,0.002006844326743778
105009,0.0025645319192655154
105023,0.002784811103152437
105039,0.004407668361155693
105045,0.0016436989238137853
105049,0.001988893952979036
105050,0.007557650104253262
105063,0.008878291371732657
105073,0.002435918162256584
105076,0.0024202352275708642
105081,0.005831257447468109
105085,0.0021561232676610134
105089,0.0037067787580355436
105098,0.0024247201139812125
105105,0.002725050889582745
105108,0.006860945076386418
105117,0.002178078411520124
105138,0.0026189739007646865
105149,0.002232242273765612
105153,0.010640152900106512
105154,0.002256583601980466
105158,0.010944974400702499
105164,0.0025812107875263566
105210,0.003812165152824581
105256,0.0019621124746235052
105257,0.0020145780334244272
105264,0.0016844335558774345
105265,0.0022750948465318946
105277,0.003675835501120127
105278,0.0022475107595762147
105281,0.0045731832915690065
105284,0.001750338025849283
105300,0.0016190468232560541
105302,0.014027401090079605
105316,0.002345363919966343
105319,0.004279241124187491
105339,0.0036763652262749563
105348,0.002429133090743571
105349,0.0017128424599922344
105358,0.010854194799450878
105401,0.001745857844125275
105412,0.0030584738000920724
105416,0.0032712692413033265
105427,0.00353120332957911
105449,0.007933759711649642
105451,0.002847018976838924
105481,0.0036867489903861165
105489,0.0017078010703776504
105499,0.01196162248467966
105503,0.0015740215312457521
105512,0.001923699414206242
105535,0.01130600359026879
105553,0.001866655033564034
105555,0.0036992500564014294
105556,0.0045539036629338
105563,0.0035318927834721067
105573,0.0032729697629406336
105589,0.0025045052674992187
105597,0.006467965436982929
105598,0.0021348242280135156
105608,0.006342965682687056
105613,0.002438727045223026
105620,0.0025928408275366324
105633,0.011485785182890595
105636,0.006166740493643357
105637,0.002722699319344289
105645,0.009279378412260708
105665,0.0020266801343470026
105666,0.0014801575478201583
105693,0.004623706503439703
105696,0.003715146627084457
105708,0.016074705847759437
105714,0.0020564279752597406
105731,0.003973496354694718
105733,0.0018675834655429656
105746,0.004009008546543163
105769,0.010497885387818807
105773,0.0024154848539078787
105775,0.011235067452738615
105786,0.0030924942507512426
105806,0.0024850537158715015
105812,0.0032275985593711912
105813,0.0021072303064450394
105822,0.004791873168380088
105828,0.005031348094016152
105833,0.002068592894642528
105838,0.001841065273930516
105849,0.0016310193595632902
105887,0.002859007084260387
105893,0.006845283437154796
105903,0.010818207370153937
105904,0.002076596210248185
105919,0.00229525827366396
105950,0.0011065601612961968
105963,0.002539762606756239
105967,0.015586264423841523
105971,0.0034968195736086276
105981,0.0026332163045928963
105985,0.015288064727032822
105995,0.001979218947790098
105997,0.002399744714626405
106003,0.0019806881509665452
106009,0.0027532201766775574
106031,0.0021118012496777793
106038,0.002774971716595537
106055,0.002927737331973616
106063,0.002012812798209867
106064,0.001496579469022501
106070,0.004583342233088147
106106,0.0014795723203045329
106110,0.002196201140908092
106112,0.017746801015449128
106121,0.004269412066839604
106122,0.002205369103022197
106156,0.009291412658938545
106157,0.014321082641664484
106159,0.001878483052423706
106168,0.0021065179442505667
106183,0.0023431208796592293
106193,0.0028151599685585743
106201,0.003331925863790019
106204,0.002026889200933647
106207,0.004706048384186167
106230,0.010199878311919841
106235,0.005475562045387018
106238,0.002226786156546033
106243,0.002131013058072416
106248,0.0020755333408247322
106250,0.0023768200341127785
106251,0.0015690004493601436
106252,0.0027239312042348788
106290,0.0027064345610935776
106332,0.0017345042935232068
106352,0.0026097440744205455
106355,0.0031160276022121104
106371,0.0023864471519362287
106372,0.0022093370155053015
106381,0.009950948057966738
106420,0.0024091428554572102
106433,0.004099610299111299
106445,0.007554922598302616
106458,0.005293957174924594
106462,0.0042813863234572825
106470,0.005296086752239469
106478,0.0062521822944045045
106483,0.002441914018220299
106487,0.0025392773966593386
106495,0.004761270237571923
106515,0.010319407707448552
106518,0.010097115146591411
106520,0.0014754618389052644
106540,0.002239137688260093
106541,0.006214816684438752
106555,0.002021319954412844
106569,0.0012846003582346625
106575,0.0026173471521335747
106578,0.0033413152664020633
106594,0.0024635691265619025
106600,0.0014594267124079768
106605,0.0051797314080887094
106622,0.0019245201191882234
106646,0.0027897567812296244
106652,0.001880918613083197
106656,0.0027049480503174425
106658,0.009006841870904567
106681,0.0014980023040886618
106685,0.015602729486548832
106691,0.007214347980963102
106701,0.0014492023524332858
106738,0.0038707557025159526
106745,0.0023283465572439613
106748,0.00126570152436268
106772,0.0029373661951560457
106775,0.0017489507156650838
106836,0.014015917289329128
106837,0.004579185930599322
106855,0.0025031051161534005
106872,0.0037809859722903088
106879,0.015048473421168402
106884,0.004611826468112077
106885,0.012308122282236876
106893,0.00333713701046856
106896,0.0044159598394142505
106949,0.003676240470069129
106959,0.004437372352907394
106968,0.002629773320428741
107015,0.03707886204271769
107016,0.007859702291390075
107021,0.0030274798601295267
107029,0.0018530080121452023
107041,0.0037243931232169955
107058,0.002353302397927579
107065,0.0017387985900744387
107067,0.001700092963373931
107075,0.006279033059562551
107077,0.0015090720124277736
107091,0.001198162828164681
107096,0.0018265635919410398
107103,0.0017533840873472598
107107,0.0022972280041023375
107144,0.005004432852761273
107151,0.002710899083987467
107154,0.0023887928798151667
107175,0.003161686665331574
107181,0.0034954250927515486
107196,0.0022261089011801267
107207,0.002467733970422638
107208,0.005001500466824254
107214,0.012324825005209799
107233,0.0019286720769131293
107237,0.0028014706407254605
107252,0.0025206748316596705
107255,0.007986102975422368
107265,0.002791419683745906
107266,0.0019575065021325126
107272,0.006891419904524555
107287,0.0024323447302905424
107292,0.006314871586565
107297,0.00413173205356978
107301,0.0015436480976708047
107319,0.0045568477146183915
107335,0.008528233516201343
107341,0.002147923802197314
107348,0.0023693963348745484
107352,0.0031781767710672222
107354,0.0012882437616092944
107355,0.004029397595605948
107370,0.01225406515346765
107371,0.002572496431685517
107372,0.002548648536431167
107374,0.003282578590889743
107382,0.0016907592591087282
107389,0.012765423723953817
107396,0.0022000031585135012
107421,0.0024664025923238158
107453,0.001722348223046694
107478,0.005037544187080605
107488,0.0028976314634640635
107497,0.0027696699841847743
107501,0.0129732843935863
107502,0.005633986001270056
107517,0.00684329965114672
107531,0.002669560880856643
107536,0.002819322866107524
107555,0.0063982818331188036
107562,0.004532916102955841
107586,0.00695169481399687
107587,0.0021153997629636905
107591,0.0013392830175113133
107596,0.0022243111791889827
107605,0.003050592960897094
107612,0.011786797644114689
107615,0.0028740289028640884
107619,0.0016305546384620345
107627,0.006972427240286707
107631,0.001930223141534239
107632,0.0017350341518566998
107633,0.0022542879642335183
107637,0.01292669742867692
107649,0.016106055248000344
107653,0.0022762331958726964
107676,0.0035831631930574484
107689,0.0021288184805656678
107697,0.008117532694825597
107700,0.013836578566749035
107706,0.0036977867056598797
107716,0.003641067971368694
107723,0.002069987360473303
107736,0.005724269194333343
107748,0.001241717776710933
107762,0.002544076019620844
107771,0.0027489835378190306
107774,0.0031564085037344876
107784,0.005865127005523165
107786,0.003024815184248125
107792,0.002263267159102827
107796,0.009084659297339138
107797,0.0027655979575855125
107802,0.0030838498671436642
107820,0.002552399692537036
107831,0.003506423144855084
107835,0.0021399962481616613
107856,0.004234579629021161
107857,0.0021063911209080613
107866,0.0038966852593360825
107884,0.002462356639272016
107890,0.0028869218205953813
107920,0.004087698581143699
107922,0.0020551232007145668
107934,0.0026727887924974316
107937,0.007445432259762738
107942,0.002715362126901477
107947,0.006934044014301834
107975,0.0018512248731222514
107985,0.0033982383777563367
107987,0.0021946440519014657
107988,0.004128475623782612
107989,0.0018373706634608137
108003,0.002660097153060482
108011,0.008513699046847815
108020,0.0016987750609311941
108021,0.002948474978821427
108022,0.004148829513729797
108023,0.003524318685719039
108049,0.0066062494965551935
108060,0.002542504855243631
108067,0.0038740019050164626
108079,0.0030671488827059105
108084,0.0024149716315444276
108108,0.00514488340217096
108109,0.005241339665658133
108127,0.008161013293734034
108129,0.011287443289286337
108134,0.002582930864367107
108136,0.003760390686980802
108138,0.0020552852280755173
108139,0.001976735167995896
108151,0.012474809943333675
108161,0.0022410644857877565
108186,0.011543123600110063
108191,0.0015452224934030749
108197,0.00336980834238749
108202,0.0019316518199587825
108205,0.006224917852641173
108216,0.0018933567481260682
108224,0.002916132176875473
108229,0.0047419046739731385
108248,0.002528444634035201
108254,0.002963571695866514
108255,0.0015111240547101184
108260,0.001961811335331758
108284,0.0017783180935691937
108309,0.0029693848941677896
108317,0.002561206062278169
108350,0.004827917567569581
108352,0.004822380913258979
108360,0.002073841401340551
108364,0.0030640459176735973
108369,0.001817190638282587
108379,0.008014978683849452
108392,0.0016646847226135548
108395,0.002938930867432149
108400,0.0011142372411012715
108402,0.002102412082466154
108406,0.0016288217054567962
108413,0.0029994098273997175
108416,0.002381398772305576
108425,0.010459922931383295
108427,0.004254789278642123
108445,0.001982704797454415
108454,0.005623085093525752
108489,0.00281473662802527
108491,0.0026755114393986045
108495,0.0024117082853050017
108504,0.0034013124219234962
108508,0.003985452467347917
108523,0.007478054797257059
108536,0.002333875992329888
108542,0.003055114383946054
108585,0.0024162264112619425
108586,0.0028921549018935725
108606,0.010723547265056829
108622,0.0032381968175766622
108635,0.0019336817360055044
108641,0.004006358714235877
108642,0.0020082652374657155
108660,0.00248191810034592
108686,0.012731514770079775
108689,0.0024485201974751097
108700,0.00452067851166007
108702,0.0029608852622689747
108721,0.0023079628591663086
108722,0.0016305761757433172
108725,0.010426605996276567
108746,0.0036854711753931345
108778,0.002433126653744861
108792,0.0015593107291841327
108829,0.0027612238393534176
108840,0.0027882673842348667
108846,0.01020187096069032
108850,0.005550858202482695
108860,0.0035920697234483327
108862,0.003019160885530196
108879,0.003028865341279721
108885,0.013087118805323646
108896,0.0016380143321373215
108914,0.006298759823355086
108919,0.0014472356352690967
108923,0.002635469428746123
108926,0.005067756977215212
108935,0.002438751554063768
108954,0.0026357105484191485
108955,0.011477813265183132
108994,0.0021917198986814474
109004,0.009681597059185401
109008,0.002389277579261349
109011,0.006852086960098314
109017,0.003010066112034556
109025,0.0016630273735759266
109027,0.0028617386219033695
109048,0.00519648692134761
109049,0.0020936596600638984
109055,0.0028595784672704717
109060,0.0017098217816112276
109065,0.0015549245916645078
109070,0.004893679198910234
109072,0.008573243119733192
109076,0.013943789603734167
109079,0.005004069320840556
109082,0.003351420754256853
109091,0.0016581006531999549
109116,0.0020865764295749105
109154,0.002272521517166551
109159,0.0034995904230121716
109164,0.0038447061593669626
109165,0.0023743148667096097
109194,0.008092615687069841
109207,0.002205263471289394
109214,0.0025484479935429325
109236,0.002790069626291964
109305,0.004551603214000527
109312,0.008229376258101308
109330,0.0013826920243850721
109331,0.003969954042727598
109333,0.004366840844690575
109338,0.0025899996239136997
109369,0.004014444284225202
109410,0.0033573557880156118
109420,0.014185715478771814
109423,0.00820273430261782
109431,0.01357050416486449
109436,0.006768618697581024
109444,0.0037493213798814188
109449,0.002295352313750065
109455,0.001396331270850492
109493,0.0036220641884129544
109495,0.0017968727479104436
109499,0.017310075712803737
109509,0.0018149509817589778
109514,0.003015868576308824
109520,0.013181842158309922
109526,0.0016853623842083803
109528,0.0019708794313304163
109530,0.0028309945156214785
109538,0.002407291522267677
109540,0.007353600785362671
109557,0.010293716258742562
109605,0.005544400669940858
109624,0.007751432783893808
109634,0.004696854983331176
109636,0.0019610019513382807
109641,0.001553717094887866
109664,0.005259392371483648
109671,0.0017201246395313497
109697,0.009322981310567607
109704,0.01086043851602808
109710,0.015735097529766855
109720,0.006623840624296703
109723,0.001596523107717195
109727,0.003212283734400111
109729,0.005398262294321672
109748,0.0022377070848144344
109752,0.004525512250425251
109756,0.001488552569857302
109759,0.0017607324903674431
109760,0.009197503246754252
109774,0.02458401681910011
109779,0.0022247540808398867
109790,0.013146752800608246
109795,0.002685489761027054
109807,0.010426514497799319
109810,0.002938944510109055
109816,0.003196159567166012
109821,0.0015987524080333638
109825,0.002849758634910122
109827,0.002132033659033598
109832,0.0011832142076967837
109839,0.009314482223741974
109842,0.0019011187724182854
109852,0.004661558445482562
109857,0.0015917491710398398
109870,0.0016761763324117974
109879,0.0013088870632925337
109881,0.0028397690422418066
109882,0.001532768618769713
109891,0.003243865480085248
109904,0.003418848387769207
109918,0.004320385887845172
109938,0.011677233807176892
109951,0.0034536748820254677
109968,0.0021876834271248196
109974,0.0042004767667905545
109989,0.004237207330659561
109996,0.002207395242395505
109999,0.001960726785207317
110003,0.0024477160724650504
110019,0.00245093864963217
110032,0.005048866011087072
110051,0.0037944671242924584
110073,0.003817922508896267
110088,0.0036110135459903837
110089,0.013246865417733419
110107,0.0016663416486969638
110127,0.0029728922732692896
110135,0.003069501618013822
110146,0.0017530574694716156
110150,0.0038677970132933674
110151,0.004843349960896462
110186,0.0017416716036877885
110188,0.001497732095858294
110190,0.007177765566368227
110194,0.007359551884498539
110203,0.0029951446877920593
110219,0.0016014701582008019
110230,0.0020750919273621253
110231,0.0033432934014229684
110239,0.0037954275208284343
110246,0.0027545916446131786
110252,0.002864937414160507
110270,0.002557725473069238
110271,0.00800551851152688
110283,0.004236217549826018
110296,0.003367357430778732
110298,0.001482651763800333
110314,0.006400415004937357
110330,0.006855241794186673
110336,0.00168327409700066
110381,0.0014497295022043504
110387,0.006483768359361294
110396,0.0035775825837238654
110417,0.002475995929446133
110438,0.0021794941972496143
110458,0.0025104436411508752
110505,0.005865293601493952
110507,0.0042014401553322955
110511,0.006136401213900736
110514,0.002442123529041516
110517,0.006540041974267248
110520,0.003044850431244828
110565,0.0026080021612361246
110588,0.008106380057214443
110594,0.0028453468098543163
110606,0.002171974543904903
110617,0.003576862648145945
110622,0.0014123046232406673
110654,0.009403007795569953
110677,0.001814517339250042
110680,0.0022533562239598504
110684,0.0020269558178993173
110729,0.005745754836796866
110738,0.001521982261134425
110746,0.0034991558742141615
110748,0.002505050404791212
110756,0.002269611625957672
110763,0.006708177571477048
110775,0.004108921251237109
110780,0.0022599774410751393
110799,0.002607168300634044
110834,0.004903078506512514
110860,0.0060039495614706865
110862,0.002175502598814036
110869,0.002455436353947783
110890,0.01179097686812515
110918,0.0036540178916067757
110926,0.002176896465801876
110945,0.003416241980206649
110959,0.018538884625580683
110963,0.006020599006680625
110967,0.0016240709457734962
110978,0.0028494424724911705
110991,0.0028234334653854457
110997,0.0029096277250389726
110999,0.00876326588840413
111003,0.004310593277335233
111008,0.0028570656341516338
111024,0.0017720826583802298
111036,0.0017307007585687024
111038,0.00695821679961739
111053,0.00881925929209424
111082,0.0014789746804007896
111087,0.0019150862085735043
111119,0.003786576664428491
111124,0.005970297662165243
111131,0.0031745922122590657
111152,0.003097579209155225
111170,0.012953366302413515
111188,0.006299292081629328
111190,0.0016989665314664044
111214,0.0028602370551178346
111224,0.005841119154016401
111236,0.003127105627393264
111253,0.0027389390458448294
111254,0.012407956944921915
111264,0.0019183942140695905
111272,0.005442035393007904
111280,0.011523751445022585
111281,0.006152961177551849
111285,0.0013024682437221278
111288,0.0027352814160852496
111316,0.0026012955502122204
111335,0.0027667281214117357
111337,0.0029079852469648363
111348,0.007082941887826891
111366,0.0016396063903352806
111370,0.006662717562648872
111372,0.003404867861508275
111396,0.00508553640417017
111399,0.0031185781573809064
111415,0.0024321154224387367
111417,0.00209078626637757
111418,0.0027334233140827303
111447,0.004866867357924384
111453,0.0028571590404234326
111464,0.003817825458459277
111466,0.0023166278649286278
111474,0.001213972059005889
111479,0.0022484280416003744
111481,0.0019693071603445636
111499,0.0020625638750056295
111527,0.005975329327056451
111528,0.0026625062643129056
111545,0.0021722044194932367
111547,0.0025576319457488667
111555,0.0023437408755710115
111558,0.003398687531885397
111562,0.009888636658695953
111574,0.01310853499572688
111600,0.0024012231891805415
111605,0.0018664861123781926
111607,0.0012314898376734199
111611,0.0019375096502135202
111615,0.0016564289729649644
111621,0.0016697581358261736
111637,0.0029794607514686765
111653,0.0021575141381925877
111655,0.005252931447469538
111660,0.008742593035146707
111666,0.0031390941625694573
111676,0.0019587491487812855
111691,0.0026133796219917774
111702,0.007745151998756505
111710,0.003945980646157295
111720,0.0024902889548821332
111722,0.004287502400818034
111723,0.005143562828902518
111732,0.003861070853167635
111743,0.0029012652177694727
111754,0.004332925308521008
111764,0.005054258550681622
111769,0.003259535200683273
111772,0.004187973739016199
111775,0.0024495739722046966
111778,0.004655846488753534
111779,0.004043010585836618
111784,0.002541754184632958
111786,0.0016679103275521131
111789,0.003903734896053894
111795,0.0022849127286583342
111800,0.008131295678468736
111815,0.0031580785434135315
111820,0.002079751274406504
111859,0.00234346575901756
111868,0.0017924302487902165
111869,0.0027379136028446403
111898,0.0036628977303528923
111904,0.0027721259888275193
111939,0.0017645831736740783
111945,0.005726606746938115
111963,0.001166511651722104
111977,0.005722630216102997
111990,0.012249333390079378
111998,0.0018282881204031238
112005,0.0020818410979006807
112007,0.0030252386039301355
112017,0.004518850886207084
112018,0.0011856256059843836
112034,0.0043089815598332
112037,0.0025845846628531296
112047,0.0029379071208719245
112060,0.0027309693633808417
112062,0.002230811898974493
112087,0.003683306827995732
